"t","id","name","active","x","y","z","v","distance","location","terrain type","last_goal_started"
"s","","","","m","m","m","m/s","m","","",""
2.000000,43,"00044",1,-9.420470,-4.423269,0.020000,0.446202,0.758881,"Room07","level",1
2.000000,44,"00045",1,-9.950977,3.561056,0.020000,0.462181,0.744171,"Room07","level",1
2.000000,45,"00046",1,-5.785725,-3.481647,0.010000,0.724395,0.867927,"Room08","level",1
2.000000,46,"00047",1,-8.150780,-4.673157,0.020000,0.257997,0.590551,"Room07","level",1
2.000000,47,"00048",1,-7.892549,-1.765099,0.020000,0.467641,0.747291,"Room07","level",1
2.000000,48,"00049",1,-8.387075,3.135631,0.020000,0.453719,0.748528,"Room07","level",1
2.000000,49,"00050",1,-6.874264,-0.055978,0.020000,0.420807,0.763138,"Room07","level",1
2.000000,50,"00051",1,-8.898232,2.778144,0.020000,0.451020,0.724328,"Room07","level",1
2.000000,51,"00052",1,-9.452709,4.622263,0.020000,0.601915,1.232244,"Room07","level",1
2.000000,52,"00053",1,-10.589956,-2.053989,0.020000,0.377602,0.526934,"Room07","level",1
2.000000,53,"00054",1,-10.434304,0.801956,0.020000,0.322253,0.670396,"Room07","level",1
2.000000,54,"00055",1,-6.359830,2.553037,0.020000,0.519421,0.788726,"Room07","level",1
2.000000,55,"00056",1,-9.015144,-1.272325,0.020000,0.400928,0.641267,"Room07","level",1
2.000000,56,"00057",1,-7.395102,1.892224,0.020000,0.433282,0.772141,"Room07","level",1
2.000000,57,"00058",1,-8.394993,-2.674197,0.020000,0.431829,0.734953,"Room07","level",1
2.000000,58,"00059",1,-6.872471,2.854272,0.020000,0.483987,0.771378,"Room07","level",1
2.000000,59,"00060",1,-8.549012,3.652871,0.020000,0.312087,0.597465,"Room07","level",1
2.000000,60,"00061",1,-6.355642,1.373912,0.020000,0.500900,0.786431,"Room07","level",1
2.000000,61,"00062",1,-6.894802,-0.672869,0.020000,0.433585,0.778891,"Room07","level",1
2.000000,62,"00063",1,-9.495997,1.373912,0.020000,0.359601,0.618047,"Room07","level",1
2.000000,63,"00064",1,-7.409453,0.855599,0.020000,0.409985,0.757790,"Room07","level",1
2.000000,64,"00065",1,-5.811703,-0.571798,0.010000,0.670724,0.843829,"Room08","level",1
2.000000,65,"00066",1,-6.847204,-3.499289,0.020000,0.483133,0.791391,"Room07","level",1
2.000000,66,"00067",1,-9.000683,1.078833,0.020000,0.425463,0.621340,"Room07","level",1
2.000000,67,"00068",1,-10.011603,2.628630,0.020000,0.376572,0.664577,"Room07","level",1
2.000000,68,"00069",1,-6.701018,3.803081,0.020000,0.802857,1.044214,"Room07","level",1
2.000000,69,"00070",1,-8.993056,0.501101,0.020000,0.395119,0.627372,"Room07","level",1
2.000000,70,"00071",1,-7.554108,4.624046,0.020000,0.587879,0.895190,"Room07","level",1
2.000000,71,"00072",1,-8.023920,-1.212602,0.020000,0.434799,0.614434,"Room07","level",1
2.000000,72,"00073",1,-8.493055,1.976698,0.020000,0.403013,0.636755,"Room07","level",1
2.000000,73,"00074",1,-7.832484,2.962594,0.020000,0.575436,0.848111,"Room07","level",1
2.000000,74,"00075",1,-7.874334,-3.493611,0.020000,0.435483,0.754343,"Room07","level",1
2.000000,75,"00076",1,-7.450757,3.991816,0.020000,0.724855,1.244438,"Room07","level",1
2.000000,76,"00077",1,-9.993480,-4.113971,0.020000,0.591139,0.638351,"Room07","level",1
2.000000,77,"00078",1,-8.373901,2.523762,0.020000,0.450550,0.751881,"Room07","level",1
2.000000,78,"00079",1,-6.881202,-2.343801,0.020000,0.412878,0.756200,"Room07","level",1
2.000000,79,"00080",1,-10.606100,4.071079,0.020000,0.366105,0.791469,"Room07","level",1
2.000000,80,"00081",1,-5.356485,-0.055978,0.010000,1.200000,1.294033,"Room08","level",1
2.000000,81,"00082",1,-9.001440,2.222282,0.020000,0.384245,0.618303,"Room07","level",1
2.000000,82,"00083",1,-8.499438,-0.885157,0.020000,0.391628,0.630494,"Room07","level",1
2.000000,83,"00084",1,-6.357075,-2.057823,0.020000,0.440021,0.784999,"Room07","level",1
2.000000,84,"00085",1,-8.376727,0.224064,0.020000,0.441409,0.747280,"Room07","level",1
2.000000,85,"00086",1,-9.968580,1.089707,0.020000,0.335580,0.642800,"Room07","level",1
2.000000,86,"00087",1,-5.859781,1.040190,0.010000,0.497726,0.797672,"Room08","level",1
2.000000,87,"00088",1,-6.380881,-2.618680,0.020000,0.413639,0.762344,"Room07","level",1
2.000000,88,"00089",1,-7.870070,0.515978,0.020000,0.427222,0.757988,"Room07","level",1
2.000000,89,"00090",1,-5.683972,4.041480,0.010000,0.757629,0.976789,"Room08","level",1
2.000000,90,"00091",1,-9.554900,-1.488055,0.020000,0.367279,0.570884,"Room07","level",1
2.000000,91,"00092",1,-5.784386,3.432398,0.010000,0.594613,0.874805,"Room08","level",1
2.000000,92,"00093",1,-8.930738,4.044835,0.020000,0.331125,0.789411,"Room07","level",1
2.000000,93,"00094",1,-10.478906,1.958789,0.020000,0.351277,0.636235,"Room07","level",1
2.000000,94,"00095",1,-5.828324,-1.157542,0.010000,0.517060,0.826949,"Room08","level",1
2.000000,95,"00096",1,-9.470520,0.213668,0.020000,0.354892,0.645379,"Room07","level",1
2.000000,96,"00097",1,-7.289530,3.338137,0.020000,0.637049,0.915680,"Room07","level",1
2.000000,97,"00098",1,-6.332555,-3.201735,0.010000,0.519321,0.812924,"Room08","level",1
2.000000,98,"00099",1,-9.942200,-0.627934,0.020000,0.329551,0.667172,"Room07","level",1
2.000000,99,"00100",1,-9.964731,-4.737374,0.020000,0.612248,0.738159,"Room07","level",1
2.000000,100,"00101",1,-5.778246,1.622311,0.010000,0.807153,0.875743,"Room08","level",1
2.000000,101,"00102",1,-6.923062,4.452708,0.020000,0.698372,0.950967,"Room07","level",1
2.000000,102,"00103",1,-7.746928,-4.321058,0.020000,0.506907,0.934592,"Room07","level",1
2.000000,103,"00104",1,-7.866008,-0.638663,0.020000,0.436714,0.763169,"Room07","level",1
2.000000,104,"00105",1,-10.417205,-0.341956,0.020000,0.328461,0.687495,"Room07","level",1
2.000000,105,"00106",1,-9.964942,0.490247,0.020000,0.350575,0.647633,"Room07","level",1
2.000000,106,"00107",1,-8.504701,-1.524032,0.020000,0.419621,0.627460,"Room07","level",1
2.000000,107,"00108",1,-7.365121,-3.803440,0.020000,0.506176,0.771226,"Room07","level",1
2.000000,108,"00109",1,-7.869711,2.231845,0.020000,0.463956,0.758348,"Room07","level",1
2.000000,109,"00110",1,-10.496589,-0.897847,0.020000,0.354099,0.609941,"Room07","level",1
2.000000,110,"00111",1,-9.523578,-3.190006,0.020000,0.360116,0.609207,"Room07","level",1
2.000000,111,"00112",1,-7.372665,-0.347783,0.020000,0.424607,0.760681,"Room07","level",1
2.000000,112,"00113",1,-10.439003,1.373912,0.020000,0.333899,0.665697,"Room07","level",1
2.000000,113,"00114",1,-7.372999,-3.207625,0.020000,0.434248,0.760350,"Room07","level",1
2.000000,114,"00115",1,-9.038730,-3.470928,0.020000,0.475117,0.593561,"Room07","level",1
2.000000,115,"00116",1,-6.883614,1.076882,0.020000,0.401951,0.754935,"Room07","level",1
2.000000,116,"00117",1,-9.516188,3.136037,0.020000,0.366552,0.610149,"Room07","level",1
2.000000,117,"00118",1,-7.372766,2.540680,0.020000,0.457492,0.762655,"Room07","level",1
2.000000,118,"00119",1,-10.514637,-3.288016,0.020000,0.404036,0.630989,"Room07","level",1
2.000000,119,"00120",1,-8.433770,-3.317841,0.020000,0.460244,0.754366,"Room07","level",1
2.000000,120,"00121",1,-8.498680,0.778438,0.020000,0.412715,0.631662,"Room07","level",1
2.000000,121,"00122",1,-9.432672,-2.620204,0.020000,0.412332,0.682397,"Room07","level",1
2.000000,122,"00123",1,-9.908584,4.182912,0.020000,0.603148,0.761220,"Room07","level",1
2.000000,123,"00124",1,-8.993055,-2.232017,0.020000,0.412445,0.669684,"Room07","level",1
2.000000,124,"00125",1,-6.889808,-1.707659,0.020000,0.459984,0.784993,"Room07","level",1
2.000000,125,"00126",1,-5.817676,-1.747415,0.010000,0.519214,0.835449,"Room08","level",1
2.000000,126,"00127",1,-7.871606,-2.915757,0.020000,0.421323,0.756453,"Room07","level",1
2.000000,127,"00128",1,-5.819506,0.449616,0.010000,0.650430,0.838079,"Room08","level",1
2.000000,128,"00129",1,-9.993795,-3.507437,0.020000,0.331135,0.626918,"Room07","level",1
2.000000,129,"00130",1,-7.968496,1.091527,0.020000,0.498180,0.670956,"Room07","level",1
2.000000,130,"00131",1,-9.463623,-0.913912,0.020000,0.349360,0.650420,"Room07","level",1
2.000000,131,"00132",1,-10.057151,-2.236727,0.020000,0.388371,0.585768,"Room07","level",1
2.000000,132,"00133",1,-5.210814,-4.444407,0.010000,1.200000,1.474872,"Room08","level",1
2.000000,133,"00134",1,-6.876226,0.515978,0.020000,0.398678,0.761176,"Room07","level",1
2.000000,134,"00135",1,-8.991040,3.315822,0.020000,0.365300,0.636664,"Room07","level",1
2.000000,135,"00136",1,-9.949709,-0.055978,0.020000,0.326806,0.659663,"Room07","level",1
2.000000,136,"00137",1,-6.372066,-0.352634,0.020000,0.453307,0.771123,"Room07","level",1
2.000000,137,"00138",1,-6.270803,4.720057,0.010000,0.719924,1.057237,"Room08","level",1
2.000000,138,"00139",1,-8.993646,-4.034020,0.020000,0.361576,0.636740,"Room07","level",1
2.000000,139,"00140",1,-9.473098,-0.341956,0.020000,0.345140,0.640945,"Room07","level",1
2.000000,140,"00141",1,-8.122174,4.673956,0.020000,0.362036,0.659704,"Room07","level",1
2.000000,141,"00142",1,-6.351813,3.158010,0.020000,0.569373,0.821626,"Room07","level",1
2.000000,142,"00143",1,-10.485490,-2.656227,0.020000,0.355538,0.625051,"Room07","level",1
2.000000,143,"00144",1,-7.202259,-1.201891,0.020000,0.522796,1.067258,"Room07","level",1
2.000000,144,"00145",1,-9.023369,1.669054,0.020000,0.382089,0.598651,"Room07","level",1
2.000000,145,"00146",1,-6.385607,0.801956,0.020000,0.419892,0.756467,"Room07","level",1
2.000000,146,"00147",1,-5.511645,-2.839004,0.010000,1.199835,1.147026,"Room08","level",1
2.000000,147,"00148",1,-8.507721,1.373912,0.020000,0.433464,0.615666,"Room07","level",1
2.000000,148,"00149",1,-9.448401,2.572726,0.020000,0.422383,0.672472,"Room07","level",1
2.000000,149,"00150",1,-10.404085,3.166472,0.020000,0.528853,0.736020,"Room07","level",1
3.000000,0,"00001",1,-9.104539,-2.037718,0.020000,0.449789,1.019104,"Room07","level",1
3.000000,1,"00002",1,-8.494197,-2.892016,0.020000,0.443710,1.127932,"Room07","level",1
3.000000,2,"00003",1,-9.077903,0.775399,0.020000,0.416031,1.040423,"Room07","level",1
3.000000,3,"00004",1,-6.430055,-2.938470,0.020000,0.462501,1.209694,"Room07","level",1
3.000000,4,"00005",1,-8.582453,-0.619633,0.020000,0.440319,1.037212,"Room07","level",1
3.000000,5,"00006",1,-9.646630,-1.176027,0.020000,0.374603,0.982458,"Room07","level",1
3.000000,6,"00007",1,-9.898754,4.682328,0.020000,0.538862,1.479428,"Room07","level",1
3.000000,7,"00008",1,-5.065972,-4.167692,0.010000,0.880407,1.599115,"Room08","level",1
3.000000,8,"00009",1,-5.711029,-3.827289,0.010000,0.703341,1.444053,"Room08","level",1
3.000000,9,"00010",1,-7.946116,-0.341956,0.020000,0.422207,1.177271,"Room07","level",1
3.000000,10,"00011",1,-5.180923,-2.399298,0.010000,0.721393,1.478014,"Room08","level",1
3.000000,11,"00012",1,-5.938760,-0.911933,0.010000,0.467813,1.210726,"Room08","level",1
3.000000,12,"00013",1,-5.170758,2.106267,0.010000,0.787459,1.501350,"Room08","level",1
3.000000,13,"00014",1,-7.909578,3.983503,0.020000,0.760861,1.279234,"Room07","level",1
3.000000,14,"00015",1,-4.943712,2.809761,0.010000,1.200000,1.717930,"Room08","level",1
3.000000,15,"00016",1,-7.448784,-0.055978,0.020000,0.428615,1.179275,"Room07","level",1
3.000000,16,"00017",1,-7.446165,-2.349941,0.020000,0.461658,1.184926,"Room07","level",1
3.000000,17,"00018",1,-5.873253,2.015802,0.010000,0.476730,1.281238,"Room08","level",1
3.000000,18,"00019",1,-6.924596,-2.005319,0.020000,0.497748,1.247492,"Room07","level",1
3.000000,19,"00020",1,-8.370612,-4.612073,0.020000,0.345614,1.321810,"Room07","level",1
3.000000,20,"00021",1,-8.232785,4.607061,0.020000,0.611940,1.514223,"Room07","level",1
3.000000,21,"00022",1,-6.938289,-2.640837,0.020000,0.461831,1.195589,"Room07","level",1
3.000000,22,"00023",1,-5.489871,-4.699655,0.010000,0.726698,1.815585,"Room08","level",1
3.000000,23,"00024",1,-5.823191,-1.489820,0.010000,0.596647,1.322540,"Room08","level",1
3.000000,24,"00025",1,-6.408651,2.243006,0.020000,0.446665,1.229907,"Room07","level",1
3.000000,25,"00026",1,-10.096203,-1.506874,0.020000,0.371055,1.016898,"Room07","level",1
3.000000,26,"00027",1,-4.113937,4.181350,0.010000,1.200000,2.635284,"Room08","level",1
3.000000,27,"00028",1,-9.112059,3.793930,0.020000,0.241577,1.038116,"Room07","level",1
3.000000,28,"00029",1,-6.756792,-4.646180,0.020000,0.657270,1.603305,"Room07","level",1
3.000000,29,"00030",1,-7.977822,-2.096584,0.020000,0.472112,1.152445,"Room07","level",1
3.000000,30,"00031",1,-10.083412,-4.303070,0.020000,0.373102,1.092859,"Room07","level",1
3.000000,31,"00032",1,-7.569227,1.656298,0.020000,0.435691,1.070225,"Room07","level",1
3.000000,32,"00033",1,-9.568571,-2.849459,0.020000,0.420892,1.051422,"Room07","level",1
3.000000,33,"00034",1,-6.948576,0.230000,0.020000,0.444130,1.184155,"Room07","level",1
3.000000,34,"00035",1,-8.463964,-0.055978,0.020000,0.412864,1.154751,"Room07","level",1
3.000000,35,"00036",1,-9.614839,1.700915,0.020000,0.382422,1.030301,"Room07","level",1
3.000000,36,"00037",1,-9.117994,1.964917,0.020000,0.384761,0.999346,"Room07","level",1
3.000000,37,"00038",1,-6.401354,1.659890,0.020000,0.438370,1.236048,"Room07","level",1
3.000000,38,"00039",1,-5.744591,0.224751,0.010000,0.736031,1.402545,"Room08","level",1
3.000000,39,"00040",1,-10.180112,2.523418,0.020000,0.441217,0.938776,"Room07","level",1
3.000000,40,"00041",1,-7.858374,-4.023054,0.020000,0.530544,1.382809,"Room07","level",1
3.000000,41,"00042",1,-10.103538,0.230000,0.020000,0.351391,1.001162,"Room07","level",1
3.000000,42,"00043",1,-6.136894,-4.390278,0.010000,0.718528,1.588183,"Room08","level",1
3.000000,43,"00044",1,-8.934793,-4.438409,0.020000,0.503483,1.264089,"Room07","level",1
3.000000,44,"00045",1,-9.630842,3.626452,0.020000,0.344733,1.093699,"Room07","level",1
3.000000,45,"00046",1,-4.932186,-3.374366,0.010000,0.979727,1.732436,"Room08","level",1
3.000000,46,"00047",1,-7.823347,-4.686995,0.020000,0.540577,0.958369,"Room07","level",1
3.000000,47,"00048",1,-7.448423,-1.765099,0.020000,0.432979,1.191417,"Room07","level",1
3.000000,48,"00049",1,-7.874242,3.135631,0.020000,0.540905,1.261361,"Room07","level",1
3.000000,49,"00050",1,-6.426946,-0.055978,0.020000,0.442848,1.210456,"Room07","level",1
3.000000,50,"00051",1,-8.439022,2.815318,0.020000,0.483741,1.188060,"Room07","level",1
3.000000,51,"00052",1,-8.874466,4.607689,0.020000,0.594629,1.811844,"Room07","level",1
3.000000,52,"00053",1,-10.197637,-2.053989,0.020000,0.393585,0.919253,"Room07","level",1
3.000000,53,"00054",1,-10.083078,0.801956,0.020000,0.372599,1.021622,"Room07","level",1
3.000000,54,"00055",1,-5.836477,2.596631,0.010000,0.498514,1.320213,"Room08","level",1
